"DateTime";"RoadSurfaceT";"SoilMinus5T";"SoilMinus30T";"FreezingT";"WaterFilmMicroM";"NaClPercent";"RoadState";"WindSpeed";"WindDirectDeg";"WindGustMS";"AirTemp";"RelHumidity";"DewPointDeg";"PrecipitationLM2";"PrecType";"VisibilityM";"PrecAbsolMM";
"2019-08-31 16:11:00";39.90;27.30;26.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;25.25;47.30;13.23;0.00;0.00;2000.00;8.16;
"2019-08-31 16:16:00";39.60;27.30;26.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;25.18;49.19;13.76;0.00;0.00;2000.00;8.16;
"2019-08-31 16:21:00";39.40;27.40;27.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;25.39;50.34;14.32;0.00;0.00;2000.00;8.16;
"2019-08-31 16:26:00";39.20;27.50;27.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;25.22;49.54;13.91;0.00;0.00;2000.00;8.16;
"2019-08-31 16:31:00";39.00;27.50;27.20;0.00;0.00;0.00;0.00;0.00;0.00;0.00;24.80;49.45;13.50;0.00;0.00;2000.00;8.16;
"2019-08-31 16:36:00";38.90;27.50;27.20;0.00;0.00;0.00;0.00;0.00;0.00;0.00;24.96;50.64;14.01;0.00;0.00;2000.00;8.16;
"2019-08-31 16:41:00";38.90;27.70;27.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;25.37;51.47;14.64;0.00;0.00;2000.00;8.16;
"2019-08-31 16:46:00";38.70;27.80;27.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;25.28;50.20;14.17;0.00;0.00;2000.00;8.16;
"2019-08-31 16:51:00";38.60;27.80;27.40;0.00;0.00;0.00;0.00;0.00;0.00;0.00;25.03;50.08;13.91;0.00;0.00;2000.00;8.16;
"2019-08-31 16:56:00";38.30;27.90;27.40;0.00;0.00;0.00;0.00;0.00;0.00;0.00;25.03;50.64;14.08;0.00;0.00;2000.00;8.16;
"2019-08-31 17:01:00";38.20;27.90;27.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;25.35;50.35;14.28;0.00;0.00;2000.00;8.16;
"2019-08-31 17:06:00";38.00;28.00;27.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;25.64;48.67;14.02;0.00;0.00;2000.00;8.16;
"2019-08-31 17:11:00";37.90;28.00;27.70;0.00;0.00;0.00;0.00;1.29;206.32;1.43;25.66;47.80;13.76;0.00;0.00;2000.00;8.16;
"2019-08-31 17:16:00";37.60;28.20;27.70;0.00;0.00;0.00;0.00;0.00;0.00;0.00;25.25;46.53;12.97;0.00;0.00;2000.00;8.16;
"2019-08-31 17:21:00";37.50;28.20;27.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00;25.27;46.62;13.03;0.00;0.00;2000.00;8.16;
"2019-08-31 17:26:00";37.10;28.30;27.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00;25.29;47.76;13.41;0.00;0.00;2000.00;8.16;
"2019-08-31 17:31:00";36.90;28.30;27.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;25.20;48.61;13.60;0.00;0.00;2000.00;8.16;
"2019-08-31 17:36:00";36.50;28.30;27.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;24.97;48.68;13.41;0.00;0.00;2000.00;8.16;
"2019-08-31 17:41:00";36.30;28.40;27.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;25.22;46.85;13.05;0.00;0.00;2000.00;8.16;
"2019-08-31 17:46:00";36.00;28.40;28.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;25.47;47.33;13.43;0.00;0.00;2000.00;8.16;
"2019-08-31 17:51:00";35.70;28.50;28.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;25.12;47.60;13.21;0.00;0.00;2000.00;8.16;
"2019-08-31 17:56:00";35.40;28.50;28.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;24.91;49.08;13.49;0.00;0.00;2000.00;8.16;
"2019-08-31 18:01:00";35.10;28.50;28.20;0.00;0.00;0.00;0.00;0.00;0.00;0.00;25.16;49.89;13.97;0.00;0.00;2000.00;8.16;
"2019-08-31 18:06:00";34.90;28.50;28.20;0.00;0.00;0.00;0.00;0.00;0.00;0.00;25.24;48.09;13.47;0.00;0.00;2000.00;8.16;
"2019-08-31 18:11:00";34.50;28.50;28.20;0.00;0.00;0.00;0.00;0.00;0.00;0.00;25.10;49.27;13.72;0.00;0.00;2000.00;8.16;
"2019-08-31 18:16:00";34.20;28.60;28.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;24.91;49.17;13.51;0.00;0.00;2000.00;8.16;
"2019-08-31 18:21:00";33.80;28.60;28.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;24.91;49.24;13.53;0.00;0.00;2000.00;8.16;
"2019-08-31 18:26:00";33.60;28.60;28.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;24.86;48.48;13.25;0.00;0.00;2000.00;8.16;
"2019-08-31 18:31:00";33.20;28.60;28.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;24.81;48.49;13.20;0.00;0.00;2000.00;8.16;
"2019-08-31 18:36:00";32.80;28.80;28.40;0.00;0.00;0.00;0.00;0.00;0.00;0.00;24.77;50.30;13.73;0.00;0.00;2000.00;8.16;
"2019-08-31 18:41:00";32.50;28.80;28.40;0.00;0.00;0.00;0.00;0.00;0.00;0.00;24.77;49.29;13.43;0.00;0.00;2000.00;8.16;
"2019-08-31 18:46:00";32.30;28.80;28.40;0.00;0.00;0.00;0.00;0.00;0.00;0.00;24.58;48.89;13.12;0.00;0.00;2000.00;8.16;
"2019-08-31 18:51:00";31.90;28.80;28.40;0.00;0.00;0.00;0.00;0.00;0.00;0.00;24.49;49.18;13.13;0.00;0.00;2000.00;8.16;
"2019-08-31 18:56:00";31.60;28.80;28.40;0.00;0.00;0.00;0.00;0.00;0.00;0.00;24.45;49.63;13.23;0.00;0.00;2000.00;8.16;
"2019-08-31 19:01:00";31.20;28.80;28.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;24.26;49.36;12.98;0.00;0.00;2000.00;8.16;
"2019-08-31 19:06:00";30.90;28.80;28.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;24.13;49.65;12.95;0.00;0.00;2000.00;8.16;
"2019-08-31 19:11:00";30.50;28.80;28.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;24.05;50.42;13.11;0.00;0.00;2000.00;8.16;
"2019-08-31 19:16:00";30.20;28.80;28.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;23.99;50.83;13.18;0.00;0.00;2000.00;8.16;
"2019-08-31 19:21:00";30.00;28.90;28.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;24.02;51.05;13.27;0.00;0.00;2000.00;8.16;
"2019-08-31 19:26:00";29.60;28.90;28.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;23.86;51.95;13.39;0.00;0.00;2000.00;8.16;
"2019-08-31 19:31:00";29.20;28.90;28.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;23.70;52.41;13.37;0.00;0.00;2000.00;8.16;
"2019-08-31 19:36:00";28.90;28.80;28.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;23.49;52.83;13.31;0.00;0.00;2000.00;8.16;
"2019-08-31 19:41:00";28.50;28.90;28.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;23.36;53.96;13.52;0.00;0.00;2000.00;8.16;
"2019-08-31 19:46:00";28.20;28.90;28.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;23.22;54.42;13.51;0.00;0.00;2000.00;8.16;
"2019-08-31 19:51:00";28.00;28.80;28.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;23.07;55.24;13.60;0.00;0.00;2000.00;8.16;
"2019-08-31 19:56:00";27.60;28.80;28.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;22.86;55.87;13.58;0.00;0.00;2000.00;8.16;
"2019-08-31 20:01:00";27.40;28.80;28.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;22.66;56.45;13.55;0.00;0.00;2000.00;8.16;
"2019-08-31 20:06:00";27.10;28.80;28.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;22.45;57.29;13.58;0.00;0.00;2000.00;8.16;
"2019-08-31 20:11:00";26.70;28.80;28.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;22.16;58.13;13.54;0.00;0.00;2000.00;8.16;
"2019-08-31 20:16:00";26.50;28.80;28.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;21.91;58.80;13.48;0.00;0.00;2000.00;8.16;
"2019-08-31 20:21:00";26.20;28.60;28.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;21.67;59.58;13.46;0.00;0.00;2000.00;8.16;
"2019-08-31 20:26:00";26.00;28.60;28.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;21.40;60.17;13.36;0.00;0.00;2000.00;8.16;
"2019-08-31 20:31:00";25.70;28.60;28.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;21.18;60.77;13.30;0.00;0.00;2000.00;8.16;
"2019-08-31 20:36:00";25.50;28.60;28.40;0.00;0.00;0.00;0.00;0.00;0.00;0.00;21.00;61.42;13.29;0.10;0.00;2000.00;8.26;
"2019-08-31 20:41:00";25.30;28.60;28.40;0.00;0.00;0.00;0.00;0.00;0.00;0.00;20.74;62.32;13.28;0.02;0.00;2000.00;8.28;
"2019-08-31 20:46:00";25.00;28.60;28.40;0.00;0.00;0.00;0.00;0.00;0.00;0.00;20.49;63.33;13.29;0.00;0.00;2000.00;8.28;
"2019-08-31 20:51:00";24.80;28.50;28.40;0.00;0.00;0.00;0.00;0.00;0.00;0.00;20.34;64.20;13.35;0.00;0.00;2000.00;8.28;
"2019-08-31 20:56:00";24.60;28.50;28.40;0.00;0.00;0.00;0.00;0.00;0.00;0.00;20.20;64.94;13.40;0.00;0.00;2000.00;8.28;
"2019-08-31 21:01:00";24.40;28.50;28.40;0.00;0.00;0.00;0.00;0.00;0.00;0.00;20.02;65.79;13.42;0.00;0.00;2000.00;8.28;
"2019-08-31 21:06:00";24.10;28.40;28.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;19.81;66.30;13.34;0.00;0.00;2000.00;8.28;
"2019-08-31 21:11:00";23.90;28.40;28.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;19.56;67.10;13.29;0.00;0.00;2000.00;8.28;
"2019-08-31 21:16:00";23.70;28.40;28.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;19.24;67.77;13.13;0.00;0.00;2000.00;8.28;
"2019-08-31 21:21:00";23.60;28.30;28.20;0.00;0.00;0.00;0.00;0.00;0.00;0.00;19.00;68.76;13.13;0.00;0.00;2000.00;8.28;
"2019-08-31 21:26:00";23.50;28.30;28.20;0.00;0.00;0.00;0.00;0.00;0.00;0.00;18.95;69.46;13.24;0.00;0.00;2000.00;8.28;
"2019-08-31 21:31:00";23.40;28.30;28.20;0.00;0.00;0.00;0.00;0.00;0.00;0.00;18.91;69.96;13.30;0.00;0.00;2000.00;8.28;
"2019-08-31 21:36:00";23.30;28.20;28.20;0.00;0.00;0.00;0.00;0.00;0.00;0.00;18.83;70.38;13.32;0.00;0.00;2000.00;8.28;
"2019-08-31 21:41:00";23.20;28.20;28.20;0.00;0.00;0.00;0.00;0.00;0.00;0.00;18.73;70.72;13.30;0.00;0.00;2000.00;8.28;
"2019-08-31 21:46:00";23.00;28.00;28.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;18.55;71.06;13.20;0.00;0.00;2000.00;8.28;
"2019-08-31 21:51:00";22.80;28.00;28.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;18.38;71.47;13.13;0.00;0.00;2000.00;8.28;
"2019-08-31 21:56:00";22.60;28.00;28.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;18.29;71.86;13.13;0.00;0.00;2000.00;8.28;
"2019-08-31 22:01:00";22.60;28.00;27.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;18.15;72.26;13.07;0.00;0.00;2000.00;8.28;
"2019-08-31 22:06:00";22.50;27.90;27.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;18.01;72.69;13.03;0.00;0.00;2000.00;8.28;
"2019-08-31 22:11:00";22.30;27.90;27.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;17.85;73.13;12.97;0.00;0.00;2000.00;8.28;
"2019-08-31 22:16:00";22.10;27.80;27.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00;17.66;73.88;12.94;0.00;0.00;2000.00;8.28;
"2019-08-31 22:21:00";22.00;27.80;27.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00;17.51;74.64;12.95;0.00;0.00;2000.00;8.28;
"2019-08-31 22:26:00";21.80;27.80;27.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00;17.36;75.44;12.97;0.00;0.00;2000.00;8.28;
"2019-08-31 22:31:00";21.70;27.70;27.70;0.00;0.00;0.00;0.00;0.00;0.00;0.00;17.15;75.92;12.86;0.00;0.00;2000.00;8.28;
"2019-08-31 22:36:00";21.50;27.70;27.70;0.00;0.00;0.00;0.00;0.00;0.00;0.00;16.82;76.72;12.71;0.00;0.00;2000.00;8.28;
"2019-08-31 22:41:00";21.40;27.50;27.70;0.00;0.00;0.00;0.00;0.00;0.00;0.00;16.68;77.50;12.72;0.00;0.00;2000.00;8.28;
"2019-08-31 22:46:00";21.30;27.50;27.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;16.47;78.20;12.66;0.00;0.00;2000.00;8.28;
"2019-08-31 22:51:00";21.20;27.40;27.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;16.42;78.96;12.75;0.00;0.00;2000.00;8.28;
"2019-08-31 22:56:00";21.10;27.40;27.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;16.30;79.52;12.75;0.00;0.00;2000.00;8.28;
"2019-08-31 23:01:00";21.00;27.40;27.40;0.00;0.00;0.00;0.00;0.00;0.00;0.00;16.18;80.23;12.77;0.00;0.00;2000.00;8.28;
"2019-08-31 23:06:00";21.00;27.30;27.40;0.00;0.00;0.00;0.00;0.00;0.00;0.00;16.14;80.89;12.86;0.00;0.00;2000.00;8.28;
"2019-08-31 23:11:00";20.90;27.30;27.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;16.08;81.48;12.91;0.00;0.00;2000.00;8.28;
"2019-08-31 23:16:00";20.80;27.30;27.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;16.07;81.91;12.98;0.00;0.00;2000.00;8.28;
"2019-08-31 23:21:00";20.70;27.20;27.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;15.94;82.27;12.92;0.00;0.00;2000.00;8.28;
"2019-08-31 23:26:00";20.60;27.20;27.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;15.85;82.83;12.93;0.00;0.00;2000.00;8.28;
"2019-08-31 23:31:00";20.60;27.10;27.20;0.00;0.00;0.00;0.00;0.00;0.00;0.00;15.93;83.31;13.10;0.00;0.00;2000.00;8.28;
"2019-08-31 23:36:00";20.50;26.90;27.20;0.00;0.00;0.00;0.00;0.00;0.00;0.00;15.85;83.43;13.04;0.00;0.00;2000.00;8.28;
"2019-08-31 23:41:00";20.40;26.90;27.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;15.74;83.74;13.00;0.00;0.00;2000.00;8.28;
"2019-08-31 23:46:00";20.30;26.90;27.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;15.72;84.27;13.07;0.00;0.00;2000.00;8.28;
"2019-08-31 23:51:00";20.20;26.80;27.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;15.68;84.55;13.09;0.00;0.00;2000.00;8.28;
"2019-08-31 23:56:00";20.20;26.80;26.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;15.67;84.98;13.15;0.00;0.00;2000.00;8.28;
"2019-09-01 00:01:00";20.10;26.80;26.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;15.73;85.36;13.28;0.00;0.00;2000.00;8.28;
"2019-09-01 00:06:00";20.00;26.70;26.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;15.67;85.57;13.26;0.00;0.00;2000.00;8.28;
"2019-09-01 00:11:00";20.00;26.70;26.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00;15.70;85.94;13.35;0.00;0.00;2000.00;8.28;
"2019-09-01 00:16:00";19.90;26.70;26.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00;15.71;86.21;13.41;0.00;0.00;2000.00;8.28;
"2019-09-01 00:21:00";19.90;26.60;26.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00;15.67;86.46;13.42;0.00;0.00;2000.00;8.28;
"2019-09-01 00:26:00";19.80;26.60;26.70;0.00;0.00;0.00;0.00;0.00;0.00;0.00;15.64;86.67;13.42;0.00;0.00;2000.00;8.28;
"2019-09-01 00:31:00";19.70;26.50;26.70;0.00;0.00;0.00;0.00;0.00;0.00;0.00;15.56;86.78;13.36;0.00;0.00;2000.00;8.28;
"2019-09-01 00:36:00";19.60;26.50;26.60;0.00;0.00;0.00;0.00;0.00;0.00;0.00;15.45;86.99;13.29;0.00;0.00;2000.00;8.28;
"2019-09-01 00:41:00";19.50;26.30;26.60;0.00;0.00;0.00;0.00;0.00;0.00;0.00;15.35;87.29;13.25;0.00;0.00;2000.00;8.28;
"2019-09-01 00:46:00";19.50;26.30;26.60;0.00;0.00;0.00;0.00;0.00;0.00;0.00;15.27;87.47;13.20;0.00;0.00;2000.00;8.28;
"2019-09-01 00:51:00";19.40;26.30;26.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;15.18;87.63;13.14;0.00;0.00;2000.00;8.28;
"2019-09-01 00:56:00";19.30;26.20;26.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;15.04;87.82;13.04;0.00;0.00;2000.00;8.28;
"2019-09-01 01:01:00";19.30;26.20;26.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;15.03;88.11;13.07;0.00;0.00;2000.00;8.28;
"2019-09-01 01:06:00";19.20;26.10;26.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;14.95;88.28;13.03;0.00;0.00;2000.00;8.28;
"2019-09-01 01:11:00";19.20;26.10;26.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;14.88;88.40;12.98;0.00;0.00;2000.00;8.28;
"2019-09-01 01:16:00";19.10;26.10;26.20;0.00;0.00;0.00;0.00;0.00;0.00;0.00;14.80;88.52;12.92;0.00;0.00;2000.00;8.28;
"2019-09-01 01:21:00";19.10;26.00;26.20;0.00;0.00;0.00;0.00;0.00;0.00;0.00;14.69;88.71;12.85;0.00;0.00;2000.00;8.28;
"2019-09-01 01:26:00";19.00;26.00;26.20;0.00;0.00;0.00;0.00;0.00;0.00;0.00;14.83;89.36;13.09;0.00;0.00;2000.00;8.28;
"2019-09-01 01:31:00";19.00;25.90;26.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;14.83;89.25;13.07;0.00;0.00;2000.00;8.28;
"2019-09-01 01:36:00";18.90;25.90;26.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;14.84;89.47;13.13;0.00;0.00;2000.00;8.28;
"2019-09-01 01:41:00";18.90;25.90;26.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;14.86;89.61;13.17;0.00;0.00;2000.00;8.28;
"2019-09-01 01:46:00";18.90;25.80;26.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;14.80;89.61;13.11;0.00;0.00;2000.00;8.28;
"2019-09-01 01:51:00";18.80;25.80;26.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;14.67;89.87;13.02;0.00;0.00;2000.00;8.28;
"2019-09-01 01:56:00";18.80;25.60;25.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;14.56;90.01;12.94;0.00;0.00;2000.00;8.28;
"2019-09-01 02:01:00";18.70;25.60;25.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;14.56;90.36;13.00;0.00;0.00;2000.00;8.28;
"2019-09-01 02:06:00";18.60;25.60;25.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;14.55;90.47;13.00;0.00;0.00;2000.00;8.28;
"2019-09-01 02:11:00";18.60;25.50;25.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00;14.54;90.69;13.03;0.00;0.00;2000.00;8.28;
"2019-09-01 02:16:00";18.50;25.50;25.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00;14.47;90.62;12.95;0.00;0.00;2000.00;8.28;
"2019-09-01 02:21:00";18.50;25.50;25.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00;14.41;90.86;12.94;0.00;0.00;2000.00;8.28;
"2019-09-01 02:26:00";18.40;25.40;25.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00;14.40;90.98;12.95;0.00;0.00;2000.00;8.28;
"2019-09-01 02:31:00";18.40;25.40;25.60;0.00;0.00;0.00;0.00;0.00;0.00;0.00;14.32;91.02;12.87;0.00;0.00;2000.00;8.28;
"2019-09-01 02:36:00";18.30;25.30;25.60;0.00;0.00;0.00;0.00;0.00;0.00;0.00;14.19;91.09;12.75;0.00;0.00;2000.00;8.28;
"2019-09-01 02:41:00";18.20;25.30;25.60;0.00;0.00;0.00;0.00;0.00;0.00;0.00;14.02;91.20;12.61;0.00;0.00;2000.00;8.28;
"2019-09-01 02:46:00";18.20;25.30;25.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;13.92;91.38;12.54;0.00;0.00;2000.00;8.28;
"2019-09-01 02:51:00";18.10;25.20;25.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;13.93;91.74;12.61;0.00;0.00;2000.00;8.28;
"2019-09-01 02:56:00";18.10;25.20;25.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;13.95;91.97;12.67;0.00;0.00;2000.00;8.28;
"2019-09-01 03:01:00";18.10;25.20;25.40;0.00;0.00;0.00;0.00;0.00;0.00;0.00;14.00;91.98;12.71;0.00;0.00;2000.00;8.28;
"2019-09-01 03:06:00";18.10;25.10;25.40;0.00;0.00;0.00;0.00;0.00;0.00;0.00;14.01;92.09;12.74;0.00;0.00;2000.00;8.28;
"2019-09-01 03:11:00";18.10;25.10;25.40;0.00;0.00;0.00;0.00;0.00;0.00;0.00;14.02;92.18;12.77;0.00;0.00;2000.00;8.28;
"2019-09-01 03:16:00";18.10;25.10;25.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;14.06;92.34;12.84;0.00;0.00;2000.00;8.28;
"2019-09-01 03:21:00";18.10;25.00;25.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;13.99;92.38;12.78;0.00;0.00;2000.00;8.28;
"2019-09-01 03:26:00";18.00;25.00;25.20;0.00;0.00;0.00;0.00;0.00;0.00;0.00;13.89;92.35;12.67;0.00;0.00;2000.00;8.28;
"2019-09-01 03:31:00";18.00;25.00;25.20;0.00;0.00;0.00;0.00;0.00;0.00;0.00;13.88;92.74;12.72;0.00;0.00;2000.00;8.28;
"2019-09-01 03:36:00";18.00;24.80;25.20;0.00;0.00;0.00;0.00;0.00;0.00;0.00;13.98;92.90;12.85;0.00;0.00;2000.00;8.28;
"2019-09-01 03:41:00";17.90;24.80;25.20;0.00;0.00;0.00;0.00;0.00;0.00;0.00;13.96;92.84;12.82;0.00;0.00;2000.00;8.28;
"2019-09-01 03:46:00";17.80;24.80;25.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;13.93;92.92;12.80;0.00;0.00;2000.00;8.28;
"2019-09-01 03:51:00";17.80;24.70;25.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;13.87;92.97;12.75;0.00;0.00;2000.00;8.28;
"2019-09-01 03:56:00";17.70;24.70;25.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;13.77;92.99;12.65;0.00;0.00;2000.00;8.28;
"2019-09-01 04:01:00";17.70;24.70;25.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;13.62;93.08;12.52;0.00;0.00;2000.00;8.28;
"2019-09-01 04:06:00";17.70;24.60;25.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;13.48;93.11;12.39;0.00;0.00;2000.00;8.28;
"2019-09-01 04:11:00";17.60;24.60;25.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;13.34;93.33;12.29;0.00;0.00;2000.00;8.28;
"2019-09-01 04:16:00";17.50;24.60;24.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00;13.31;93.66;12.31;0.00;0.00;2000.00;8.28;
"2019-09-01 04:21:00";17.50;24.50;24.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00;13.31;93.66;12.31;0.00;0.00;2000.00;8.28;
"2019-09-01 04:26:00";17.40;24.50;24.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00;13.29;93.89;12.33;0.00;0.00;2000.00;8.28;
"2019-09-01 04:31:00";17.40;24.50;24.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00;13.29;94.04;12.35;0.00;0.00;2000.00;8.28;
"2019-09-01 04:36:00";17.30;24.50;24.70;0.00;0.00;0.00;0.00;0.00;0.00;0.00;13.35;94.02;12.41;0.00;0.00;2000.00;8.28;
"2019-09-01 04:41:00";17.30;24.40;24.70;0.00;0.00;0.00;0.00;0.00;0.00;0.00;13.26;94.07;12.33;0.00;0.00;2000.00;8.28;
"2019-09-01 04:46:00";17.30;24.40;24.60;0.00;0.00;0.00;0.00;0.00;0.00;0.00;13.17;94.12;12.25;0.00;0.00;2000.00;8.28;
"2019-09-01 04:51:00";17.30;24.30;24.60;0.00;0.00;0.00;0.00;0.00;0.00;0.00;13.09;94.31;12.20;0.00;0.00;2000.00;8.28;
"2019-09-01 04:56:00";17.30;24.30;24.60;0.00;0.00;0.00;0.00;0.00;0.00;0.00;13.13;94.53;12.27;0.00;0.00;2000.00;8.28;
"2019-09-01 05:01:00";17.20;24.30;24.60;0.00;0.00;0.00;0.00;0.00;0.00;0.00;13.18;94.69;12.34;0.00;0.00;2000.00;8.28;
"2019-09-01 05:06:00";17.20;24.20;24.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;13.22;94.76;12.40;0.00;0.00;2000.00;8.28;
"2019-09-01 05:11:00";17.10;24.20;24.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;13.18;94.87;12.37;0.00;0.00;2000.00;8.28;
"2019-09-01 05:16:00";17.10;24.20;24.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;13.14;94.78;12.32;0.00;0.00;2000.00;8.28;
"2019-09-01 05:21:00";17.10;24.10;24.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;13.12;95.04;12.34;0.00;0.00;2000.00;8.28;
"2019-09-01 05:26:00";17.10;24.10;24.40;0.00;0.00;0.00;0.00;0.00;0.00;0.00;13.12;95.12;12.36;0.00;0.00;2000.00;8.28;
"2019-09-01 05:31:00";17.00;24.10;24.40;0.00;0.00;0.00;0.00;0.00;0.00;0.00;13.12;95.44;12.41;0.00;0.00;2000.00;8.28;
"2019-09-01 05:36:00";17.00;23.90;24.40;0.00;0.00;0.00;0.00;0.00;0.00;0.00;13.10;95.45;12.39;0.00;0.00;2000.00;8.28;
"2019-09-01 05:41:00";17.00;23.90;24.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;13.14;95.58;12.45;0.00;0.00;2000.00;8.28;
"2019-09-01 05:46:00";16.90;23.90;24.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;13.10;95.69;12.42;0.00;0.00;2000.00;8.28;
